score	-	1940	O
corresponding	-	1946	O
to	-	1960	O
the	-	1963	O
inability	-	1967	B
to	-	1977	I
repeat	-	1980	I
words	-	1987	I
was	-	1993	O
81	-	1997	O
.	-	1999	O
5	-	2000	O
(	-	2002	O
95	-	2003	O
%	-	2005	O
CI	-	2007	O
=	-	2010	O
78	-	2012	O
.	-	2014	O
1	-	2015	O
to	-	2017	O
84	-	2020	O
.	-	2022	O
8	-	2023	O
)	-	2024	O
.	-	2025	O

The	15930398	2027	O
mean	-	2031	O
BIS	-	2036	O
score	-	2040	O
corresponding	-	2046	O
to	-	2060	O
the	-	2063	O
last	-	2067	O
word	-	2072	O
recalled	-	2077	O
from	-	2086	O
prior	-	2091	O
to	-	2097	O
the	-	2100	O
initiation	-	2104	O
of	-	2115	O
the	-	2118	O
sedation	-	2122	O
was	-	2131	O
96	-	2135	O
.	-	2137	O
7	-	2138	O
(	-	2140	O
+	-	2141	O
/	-	2142	O
-	-	2143	O
2	-	2144	O
.	-	2145	O
4	-	2146	O
;	-	2147	O
range	-	2149	O
84	-	2155	O
to	-	2158	O
98	-	2161	O
)	-	2163	O
.	-	2164	O

The	15930398	2166	O
mean	-	2170	O
BIS	-	2175	O
score	-	2179	O
corresponding	-	2185	O
to	-	2199	O
the	-	2202	O
first	-	2206	O
word	-	2212	O
recalled	-	2217	O
after	-	2226	O
the	-	2232	O
procedure	-	2236	O
was	-	2246	O
completed	-	2250	O
was	-	2260	O
91	-	2264	O
.	-	2266	O
2	-	2267	O
(	-	2269	O
95	-	2270	O
%	-	2272	O
CI	-	2274	O
=	-	2277	O
88	-	2279	O
.	-	2281	O
1	-	2282	O
to	-	2284	O
94	-	2287	O
.	-	2289	O
3	-	2290	O
)	-	2291	O
.	-	2292	O

All	15930398	2294	O
patients	-	2298	O
recalled	-	2307	O
at	-	2316	O
least	-	2319	O
one	-	2325	O
word	-	2329	O
that	-	2334	O
had	-	2339	O
been	-	2343	O
read	-	2348	O
to	-	2353	O
them	-	2356	O
during	-	2361	O
the	-	2368	O
protocol	-	2372	O
.	-	2380	O

The	15930398	2382	O
mean	-	2386	O
lowest	-	2391	O
BIS	-	2398	O
score	-	2402	O
for	-	2408	O
any	-	2412	O
recalled	-	2416	O
word	-	2425	O
was	-	2430	O
91	-	2434	O
.	-	2436	O
5	-	2437	O
(	-	2439	O
+	-	2440	O
/	-	2441	O
-	-	2442	O
11	-	2443	O
.	-	2445	O
1	-	2446	O
;	-	2447	O
range	-	2449	O
79	-	2455	O
to	-	2458	O
98	-	2461	O
)	-	2463	O
,	-	2464	O
and	-	2466	O
no	-	2470	O
words	-	2473	O
were	-	2479	O
recalled	-	2484	O
when	-	2493	O
the	-	2498	O
corresponding	-	2502	O
BIS	-	2516	O
score	-	2520	O
was	-	2526	O
less	-	2530	O
than	-	2535	O
90	-	2540	O
.	-	2542	O

CONCLUSIONS	15930398	2544	O
:	-	2555	O

There	15930398	2557	O
is	-	2563	O
a	-	2566	O
range	-	2568	O
of	-	2574	O
BIS	-	2577	O
scores	-	2581	O
during	-	2588	O
which	-	2595	O
sedated	-	2601	O
patients	-	2609	O
are	-	2618	O
able	-	2622	O
to	-	2627	O
repeat	-	2630	O
words	-	2637	O
read	-	2643	O
to	-	2648	O
them	-	2651	O
but	-	2656	O
are	-	2660	O
not	-	2664	O
able	-	2668	O
to	-	2673	O
subsequently	-	2676	O
recall	-	2689	O
these	-	2696	O
words	-	2702	O
.	-	2707	O

Furthermore	15930398	2709	O
,	-	2720	O
patients	-	2722	O
had	-	2731	O
no	-	2735	O
recall	-	2738	O
of	-	2745	O
words	-	2748	O
repeated	-	2754	O
prior	-	2763	O
to	-	2769	O
procedural	-	2772	O
sedation	-	2783	O
in	-	2792	O
BIS	-	2795	O
ranges	-	2799	O
associated	-	2806	O
with	-	2817	O
recall	-	2822	O
after	-	2829	O
procedural	-	2835	O
sedation	-	2846	O
,	-	2854	O
suggestive	-	2856	O
of	-	2867	O
retrograde	-	2870	B
amnesia	-	2881	I
.	-	2888	O

Assessment	15867025	0	O
of	-	11	O
perinatal	-	14	O
hepatitis	-	24	B
B	-	34	I
and	-	36	O
rubella	-	40	B
prevention	-	48	O
in	-	59	O
New	-	62	O
Hampshire	-	66	O
delivery	-	76	O
hospitals	-	85	O
.	-	94	O

OBJECTIVE	15867025	96	O
:	-	105	O

To	15867025	107	O
evaluate	-	110	O
current	-	119	O
performance	-	127	O
on	-	139	O
recommended	-	142	O
perinatal	-	154	O
hepatitis	-	164	B
B	-	174	I
and	-	176	O
rubella	-	180	B
prevention	-	188	O
practices	-	199	O
in	-	209	O
New	-	212	O
Hampshire	-	216	O
.	-	225	O

METHODS	15867025	227	O
:	-	234	O

Data	15867025	236	O
were	-	241	O
extracted	-	246	O
from	-	256	O
2021	-	261	O
paired	-	266	O
mother	-	273	O
-	-	279	O
infant	-	280	O
records	-	287	O
for	-	295	O
the	-	299	O
year	-	303	O
2000	-	308	O
birth	-	313	O
cohort	-	319	O
in	-	326	O
New	-	329	O
Hampshire	-	333	O
's	-	342	O
25	-	345	O
delivery	-	348	O
hospitals	-	357	O
.	-	366	O

Assessment	15867025	368	O
was	-	379	O
done	-	383	O
on	-	388	O
the	-	391	O
following	-	395	O
:	-	404	O
prenatal	-	406	O
screening	-	415	O
for	-	425	O
hepatitis	-	429	B
B	-	439	I
and	-	441	O
rubella	-	445	B
,	-	452	O
administration	-	454	O
of	-	469	O
the	-	472	O
hepatitis	-	476	B
B	-	486	I
vaccine	-	488	O
birth	-	496	O
dose	-	502	O
to	-	507	O
all	-	510	O
infants	-	514	O
,	-	521	O
administration	-	523	O
of	-	538	O
hepatitis	-	541	B
B	-	551	I
immune	-	553	O
globulin	-	560	O
to	-	569	O
infants	-	572	O
who	-	580	O
were	-	584	O
born	-	589	O
to	-	594	O
hepatitis	-	597	O
B	-	607	O
surface	-	609	O
antigen	-	617	O
-	-	624	O
positive	-	625	O
mothers	-	634	O
,	-	641	O
rubella	-	643	B
immunity	-	651	O
,	-	659	O
and	-	661	O
administration	-	665	O
of	-	680	O
in	-	683	O
-	-	685	O
hospital	-	686	O
postpartum	-	695	O
rubella	-	706	B
vaccine	-	714	O
to	-	722	O
rubella	-	725	B
nonimmune	-	733	O
women	-	743	O
.	-	748	O

RESULTS	15867025	750	O
:	-	757	O

Prenatal	15867025	759	O
screening	-	768	O
rates	-	778	O
for	-	784	O
hepatitis	-	788	B
B	-	798	I
(	-	800	O
98	-	801	O
.	-	803	O
8	-	804	O
%	-	805	O
)	-	806	O
and	-	808	O
rubella	-	812	B
(	-	820	O
99	-	821	O
.	-	823	O
4	-	824	O
%	-	825	O
)	-	826	O
were	-	828	O
high	-	833	O
.	-	837	O

Hepatitis	15867025	839	B
B	-	849	I
vaccine	-	851	O
birth	-	859	O
dose	-	865	O
was	-	870	O
administered	-	874	O
to	-	887	O
76	-	890	O
.	-	892	O
2	-	893	O
%	-	894	O
of	-	896	O
all	-	899	O
infants	-	903	O
.	-	910	O

All	15867025	912	O
infants	-	916	O
who	-	924	O
were	-	928	O
born	-	933	O
to	-	938	O
hepatitis	-	941	O
B	-	951	O
surface	-	953	O
antigen	-	961	O
-	-	968	O
positive	-	969	O
mothers	-	978	O
also	-	986	O
received	-	991	O
hepatitis	-	1000	B
B	-	1010	I
immune	-	1012	O
globulin	-	1019	O
.	-	1027	O

Multivariate	15867025	1029	O
logistic	-	1042	O
regression	-	1051	O
showed	-	1062	O
that	-	1069	O
the	-	1074	O
month	-	1078	O
of	-	1084	O
delivery	-	1087	O
and	-	1096	O
infant	-	1100	O
birth	-	1107	O
weight	-	1113	O
were	-	1120	O
independent	-	1125	O
predictors	-	1137	O
of	-	1148	O
hepatitis	-	1151	B
B	-	1161	I
vaccination	-	1163	O
.	-	1174	O

The	15867025	1176	O
proportion	-	1180	O
of	-	1191	O
infants	-	1194	O
who	-	1202	O
were	-	1206	O
vaccinated	-	1211	O
in	-	1222	O
January	-	1225	O
and	-	1233	O
February	-	1237	O
2000	-	1246	O
(	-	1251	O
48	-	1252	O
.	-	1254	O
5	-	1255	O
%	-	1256	O
and	-	1258	O
67	-	1262	O
.	-	1264	O
5	-	1265	O
%	-	1266	O
,	-	1267	O
respectively	-	1269	O
)	-	1281	O
was	-	1283	O
less	-	1287	O
than	-	1292	O
any	-	1297	O
other	-	1301	O
months	-	1307	O
,	-	1313	O
whereas	-	1315	O
the	-	1323	O
proportion	-	1327	O
who	-	1338	O
were	-	1342	O
vaccinated	-	1347	O
in	-	1358	O
December	-	1361	O
2000	-	1370	O
(	-	1375	O
88	-	1376	O
.	-	1378	O
2	-	1379	O
%	-	1380	O
)	-	1381	O
was	-	1383	O
the	-	1387	O
highest	-	1391	O
.	-	1398	O

Women	15867025	1400	O
who	-	1406	O
were	-	1410	O
born	-	1415	O
between	-	1420	O
1971	-	1428	O
and	-	1433	O
1975	-	1437	O
had	-	1442	O
the	-	1446	O
highest	-	1450	O
rate	-	1458	O
of	-	1463	O
rubella	-	1466	B
nonimmunity	-	1474	O
(	-	1486	O
9	-	1487	O
.	-	1488	O
5	-	1489	O
%	-	1490	O
)	-	1491	O
.	-	1492	O

In	15867025	1494	O
-	-	1496	O
hospital	-	1497	O
postpartum	-	1506	O
rubella	-	1517	B
vaccine	-	1525	O
administration	-	1533	O
was	-	1548	O
documented	-	1552	O
for	-	1563	O
75	-	1567	O
.	-	1569	O
6	-	1570	O
%	-	1571	O
of	-	1573	O
nonimmune	-	1576	O
women	-	1586	O
.	-	1591	O

CONCLUSION	15867025	1593	O
:	-	1603	O

This	15867025	1605	O
study	-	1610	O
documents	-	1616	O
good	-	1626	O
compliance	-	1631	O
in	-	1642	O
New	-	1645	O
Hampshire	-	1649	O
's	-	1658	O
birthing	-	1661	O
hospitals	-	1670	O
with	-	1680	O
national	-	1685	O
guidelines	-	1694	O
for	-	1705	O
perinatal	-	1709	O
hepatitis	-	1719	B
B	-	1729	I
and	-	1731	O
rubella	-	1735	B
prevention	-	1743	O
and	-	1754	O
highlights	-	1758	O
potential	-	1769	O
areas	-	1779	O
for	-	1785	O
improvement	-	1789	O
.	-	1800	O

Expression	14975762	0	O
of	-	11	O
p300	-	14	O
protects	-	19	O
cardiac	-	28	O
myocytes	-	36	O
from	-	45	O
apoptosis	-	50	O
in	-	60	O
vivo	-	63	O
.	-	67	O

Doxorubicin	14975762	69	O
is	-	81	O
an	-	84	O
anti	-	87	O
-	-	91	O
tumor	-	92	B
agent	-	98	O
that	-	104	O
represses	-	109	O
cardiac	-	119	O
-	-	126	O
specific	-	127	O
gene	-	136	O
expression	-	141	O
and	-	152	O
induces	-	156	O
myocardial	-	164	O
cell	-	175	O
apoptosis	-	180	O
.	-	189	O

Doxorubicin	14975762	191	O
depletes	-	203	O
cardiac	-	212	O
p300	-	220	O
,	-	224	O
a	-	226	O
transcriptional	-	228	O
coactivator	-	244	O
that	-	256	O
is	-	261	O
required	-	264	O
for	-	273	O
the	-	277	O
maintenance	-	281	O
of	-	293	O
the	-	296	O
differentiated	-	300	O
phenotype	-	315	O
of	-	325	O
cardiac	-	328	O
myocytes	-	336	O
.	-	344	O

However	14975762	346	O
,	-	353	O
the	-	355	O
role	-	359	O
of	-	364	O
p300	-	367	O
in	-	372	O
protection	-	375	O
against	-	386	O
doxorubicin	-	394	O
-	-	405	O
induced	-	406	O
apoptosis	-	414	O
is	-	424	O
unknown	-	427	O
.	-	434	O

Transgenic	14975762	436	O
mice	-	447	O
overexpressing	-	452	O
p300	-	467	O
in	-	472	O
the	-	475	O
heart	-	479	O
and	-	485	O
wild	-	489	O
-	-	493	O
type	-	494	O
mice	-	499	O
were	-	504	O
subjected	-	509	O
to	-	519	O
doxorubicin	-	522	O
treatment	-	534	O
.	-	543	O

Compared	14975762	545	O
with	-	554	O
wild	-	559	O
-	-	563	O
type	-	564	O
mice	-	569	O
,	-	573	O
transgenic	-	575	O
mice	-	586	O
exhibited	-	591	O
higher	-	601	O
survival	-	608	O
rate	-	617	O
as	-	622	O
well	-	625	O
as	-	630	O
more	-	633	O
preserved	-	638	O
left	-	648	O
ventricular	-	653	O
function	-	665	O
and	-	674	O
cardiac	-	678	O
expression	-	686	O
of	-	697	O
alpha	-	700	O
-	-	705	O
sarcomeric	-	706	O
actin	-	717	O
.	-	722	O

Doxorubicin	14975762	724	O
induced	-	736	O
myocardial	-	744	O
cell	-	755	O
apoptosis	-	760	O
in	-	770	O
wild	-	773	O
-	-	777	O
type	-	778	O
mice	-	783	O
but	-	788	O
not	-	792	O
in	-	796	O
transgenic	-	799	O
mice	-	810	O
.	-	814	O

Expression	14975762	816	O
of	-	827	O
p300	-	830	O
increased	-	835	O
the	-	845	O
cardiac	-	849	O
level	-	857	O
of	-	863	O
bcl	-	866	O
-	-	869	O
2	-	870	O
and	-	872	O
mdm	-	876	O
-	-	879	O
2	-	880	O
,	-	881	O
but	-	883	O
not	-	887	O
that	-	891	O
of	-	896	O
p53	-	899	O
or	-	903	O
other	-	906	O
members	-	912	O
of	-	920	O
the	-	923	O
bcl	-	927	O
-	-	930	O
2	-	931	O
family	-	933	O
.	-	939	O

These	14975762	941	O
findings	-	947	O
demonstrate	-	956	O
that	-	968	O
overexpression	-	973	O
of	-	988	O
p300	-	991	O
protects	-	996	O
cardiac	-	1005	O
myocytes	-	1013	O
from	-	1022	O
doxorubicin	-	1027	O
-	-	1038	O
induced	-	1039	O
apoptosis	-	1047	O
and	-	1057	O
reduces	-	1061	O
the	-	1069	O
extent	-	1073	O
of	-	1080	O
acute	-	1083	O
heart	-	1089	B
failure	-	1095	I
in	-	1103	O
adult	-	1106	O
mice	-	1112	O
in	-	1117	O
vivo	-	1120	O
.	-	1124	O

Mitochondrial	14736955	0	O
DNA	-	14	O
and	-	18	O
its	-	22	O
respiratory	-	26	O
chain	-	38	O
products	-	44	O
are	-	53	O
defective	-	57	O
in	-	67	O
doxorubicin	-	70	O
nephrosis	-	82	B
.	-	91	O

BACKGROUND	14736955	93	O
:	-	103	O

Doxorubicin	14736955	105	O
induces	-	117	O
a	-	125	O
self	-	127	O
-	-	131	O
perpetuating	-	132	O
nephropathy	-	145	B
characterized	-	157	O
by	-	171	O
early	-	174	O
glomerular	-	180	B
and	-	191	I
late	-	195	I
-	-	199	I
onset	-	200	I
tubular	-	206	I
lesions	-	214	I
in	-	222	O
rats	-	225	O
.	-	229	O

We	14736955	231	O
investigated	-	234	O
the	-	247	O
potential	-	251	O
role	-	261	O
of	-	266	O
mitochondrial	-	269	B
injury	-	283	I
in	-	290	O
the	-	293	O
onset	-	297	O
of	-	303	O
these	-	306	O
lesions	-	312	O
.	-	319	O

METHODS	14736955	321	O
:	-	328	O

Rats	14736955	330	O
were	-	335	O
treated	-	340	O
with	-	348	O
intravenous	-	353	O
doxorubicin	-	365	O
(	-	377	O
1	-	378	O
mg	-	380	O
kg	-	383	O
(	-	385	O
-	-	386	O
1	-	387	O
)	-	388	O
week	-	390	O
(	-	394	O
-	-	395	O
1	-	396	O
)	-	397	O
)	-	398	O
for	-	400	O
7	-	404	O
weeks	-	406	O
and	-	412	O
were	-	416	O
sacrificed	-	421	O
either	-	432	O
1	-	439	O
week	-	441	O
(	-	446	O
'	-	447	O
short	-	448	O
-	-	453	O
term	-	454	O
'	-	458	O
)	-	459	O
or	-	461	O
30	-	464	O
weeks	-	467	O
(	-	473	O
'	-	474	O
long	-	475	O
-	-	479	O
term	-	480	O
'	-	484	O
)	-	485	O
following	-	487	O
the	-	497	O
last	-	501	O
dose	-	506	O
.	-	510	O

Additional	14736955	512	O
rats	-	523	O
received	-	528	O
a	-	537	O
single	-	539	O
dose	-	546	O
either	-	551	O
6	-	558	O
days	-	560	O
or	-	565	O
2	-	568	O
h	-	570	O
prior	-	572	O
to	-	578	O
euthanasia	-	581	O
.	-	591	O

All	14736955	593	O
rats	-	597	O
were	-	602	O
killed	-	607	O
at	-	614	O
48	-	617	O
weeks	-	620	O
of	-	626	O
age	-	629	O
.	-	632	O

Glomerular	14736955	634	B
and	-	645	I
tubular	-	649	I
injury	-	657	I
was	-	664	O
monitored	-	668	O
and	-	678	O
correlated	-	682	O
to	-	693	O
the	-	696	O
activity	-	700	O
or	-	709	O
expression	-	712	O
of	-	723	O
respiratory	-	726	O
chain	-	738	O
components	-	744	O
.	-	754	O

Finally	14736955	756	O
,	-	763	O
we	-	765	O
quantified	-	768	O
both	-	779	O
nuclear	-	784	O
and	-	792	O
mitochondrial	-	796	O
DNA	-	810	O
(	-	814	O
mtDNA	-	815	O
)	-	820	O
as	-	822	O
well	-	825	O
as	-	830	O
superoxide	-	833	O
production	-	844	O
and	-	855	O
the	-	859	O
4834	-	863	O
base	-	868	O
pair	-	873	O
'	-	878	O
common	-	879	O
'	-	885	O
mtDNA	-	887	O
deletion	-	893	O
.	-	901	O

RESULTS	14736955	903	O
:	-	910	O

The	14736955	912	O
'	-	916	O
long	-	917	O
-	-	921	O
term	-	922	O
'	-	926	O
group	-	928	O
had	-	934	O
significant	-	938	O
glomerular	-	950	B
and	-	961	I
tubular	-	965	I
lesions	-	973	I
,	-	980	O
depressed	-	982	O
activities	-	992	O
of	-	1003	O
mtDNA	-	1006	O
-	-	1011	O
encoded	-	1012	O
NADH	-	1020	O
dehydrogenase	-	1025	O
and	-	1039	O
cytochrome	-	1043	O
-	-	1053	O
c	-	1054	O
oxidase	-	1056	O
(	-	1064	O
COX	-	1065	O
)	-	1068	O
and	-	1070	O
increased	-	1074	O
citrate	-	1084	O
synthase	-	1092	O
activity	-	1101	O
.	-	1109	O

In	14736955	1111	O
addition	-	1114	O
,	-	1122	O
expression	-	1124	O
of	-	1135	O
the	-	1138	O
mtDNA	-	1142	O
-	-	1147	O
encoded	-	1148	O
COX	-	1156	O
subunit	-	1160	O
I	-	1168	O
was	-	1170	O
reduced	-	1174	O
and	-	1182	O
mtDNA	-	1186	O
levels	-	1192	O
were	-	1199	O
decreased	-	1204	O
.	-	1213	O

In	14736955	1215	O
'	-	1218	O
short	-	1219	O
-	-	1224	O
term	-	1225	O
'	-	1229	O
rats	-	1231	O
,	-	1235	O
there	-	1237	O
were	-	1243	O
fewer	-	1248	O
tubular	-	1254	B
lesions	-	1262	I
,	-	1269	O
but	-	1271	O
similar	-	1275	O
numbers	-	1283	O
of	-	1291	O
glomerular	-	1294	B
lesions	-	1305	I
activity	-	1313	O
.	-	1321	O

Among	14736955	1323	O
all	-	1329	O
animals	-	1333	O
,	-	1340	O
glomerular	-	1342	B
and	-	1353	I
tubular	-	1357	I
injury	-	1365	I
were	-	1372	O
inversely	-	1377	O
correlated	-	1387	O
with	-	1398	O
mtDNA	-	1403	O
levels	-	1409	O
,	-	1415	O
mtDNA	-	1417	O
-	-	1422	O
encoded	-	1423	O
respiratory	-	1431	O
chain	-	1443	O
activities	-	1449	O
and	-	1460	O
with	-	1464	O
the	-	1469	O
expression	-	1473	O
of	-	1484	O
the	-	1487	O
mtDNA	-	1491	O
-	-	1496	O
encoded	-	1497	O
respiratory	-	1505	O
chain	-	1517	O
subunit	-	1523	O
COX	-	1531	O
-	-	1534	O
I	-	1535	O
.	-	1536	O
Injury	-	1538	O
was	-	1545	O
positively	-	1549	O
correlated	-	1560	O
with	-	1571	O
superoxide	-	1576	O
production	-	1587	O
and	-	1598	O
the	-	1602	O
activities	-	1606	O
of	-	1617	O
nucleus	-	1620	O
-	-	1627	O
encoded	-	1628	O
mitochondrial	-	1636	O
or	-	1650	O
cytoplasmic	-	1653	O
enzymes	-	1665	O
.	-	1672	O

Kidneys	14736955	1674	O
from	-	1682	O
the	-	1687	O
'	-	1691	O
long	-	1692	O
-	-	1696	O
term	-	1697	O
'	-	1701	O
group	-	1703	O
showed	-	1709	O
more	-	1716	O
mtDNA	-	1721	O
deletions	-	1727	O
than	-	1737	O
in	-	1742	O
'	-	1745	O
short	-	1746	O
-	-	1751	O
term	-	1752	O
'	-	1756	O
animals	-	1758	O
and	-	1766	O
these	-	1770	O
were	-	1776	O
not	-	1781	O
observed	-	1785	O
in	-	1794	O
the	-	1797	O
other	-	1801	O
groups	-	1807	O
.	-	1813	O

CONCLUSIONS	14736955	1815	O
:	-	1826	O

These	14736955	1828	O
results	-	1834	O
suggest	-	1842	O
an	-	1850	O
important	-	1853	O
role	-	1863	O
for	-	1868	O
quantitative	-	1872	O
and	-	1885	O
qualitative	-	1889	O
mtDNA	-	1901	O
alterations	-	1907	O
through	-	1919	O
the	-	1927	O
reduction	-	1931	O
of	-	1941	O
mtDNA	-	1944	O
-	-	1949	O
encoded	-	1950	O
respiratory	-	1958	O
chain	-	1970	O
function	-	1976	O
and	-	1985	O
induction	-	1989	O
of	-	1999	O
superoxide	-	2002	O
in	-	2013	O
doxorubicin	-	2016	O
-	-	2027	O
induced	-	2028	O
renal	-	2036	B
lesions	-	2042	I
.	-	2049	O

Amphotericin	11573852	0	O
B	-	13	O
-	-	14	O
induced	-	15	O
seizures	-	23	B
in	-	32	O
a	-	35	O
patient	-	37	O
with	-	45	O
AIDS	-	50	B
.	-	54	O

OBJECTIVE	11573852	56	O
:	-	65	O

To	11573852	67	O
report	-	70	O
a	-	77	O
case	-	79	O
of	-	84	O
multiple	-	87	O
episodes	-	96	O
of	-	105	O
seizure	-	108	B
activity	-	116	O
in	-	125	O
an	-	128	O
AIDS	-	131	B
patent	-	136	O
following	-	143	O
amphotericin	-	153	O
B	-	166	O
infusion	-	168	O
.	-	176	O

CASE	11573852	178	O
SUMMARY	-	183	O
:	-	190	O

A	11573852	192	O
46	-	194	O
-	-	196	O
year	-	197	O
-	-	201	O
old	-	202	O
African	-	206	O
-	-	213	O
American	-	214	O
man	-	223	O
experienced	-	227	O
recurrent	-	239	O
grand	-	249	B
mal	-	255	I
seizures	-	259	I
during	-	268	O
intravenous	-	275	O
infusion	-	287	O
of	-	296	O
amphotericin	-	299	O
B	-	312	O
,	-	313	O
then	-	315	O
petit	-	320	O
mal	-	326	O
seizures	-	330	B
as	-	339	O
the	-	342	O
infusion	-	346	O
was	-	355	O
stopped	-	359	O
and	-	367	O
the	-	371	O
drug	-	375	O
concentrations	-	380	O
decreased	-	395	O
with	-	405	O
time	-	410	O
.	-	414	O

The	11573852	416	O
patients	-	420	O
concurrent	-	429	O
medications	-	440	O
included	-	452	O
didanosine	-	461	O
,	-	471	O
hydroxyzine	-	473	O
,	-	484	O
promethazine	-	486	O
,	-	498	O
hydrocortisone	-	500	O
,	-	514	O
and	-	516	O
prochlorperazine	-	520	O
.	-	536	O

Despite	11573852	538	O
administration	-	546	O
of	-	561	O
phenytoin	-	564	O
and	-	574	O
lorazepam	-	578	O
,	-	587	O
the	-	589	O
seizures	-	593	B
persisted	-	602	O
and	-	612	O
occurred	-	616	O
only	-	625	O
during	-	630	O
amphotercin	-	637	O
B	-	649	O
administration	-	651	O
.	-	665	O

DISCUSSION	11573852	667	O
:	-	677	O

AIDS	11573852	679	B
and	-	684	O
cryptococcal	-	688	B
meningitis	-	701	I
,	-	711	O
both	-	713	O
of	-	718	O
which	-	721	O
the	-	727	O
patient	-	731	O
had	-	739	O
,	-	742	O
can	-	744	O
potentially	-	748	O
cause	-	760	O
seizures	-	766	B
.	-	774	O

The	11573852	776	O
patient	-	780	O
had	-	788	O
a	-	792	O
history	-	794	O
of	-	802	O
alcohol	-	805	B
abuse	-	813	I
;	-	818	O
alcohol	-	820	O
intake	-	828	O
as	-	835	O
well	-	838	O
as	-	843	O
withdrawal	-	846	O
can	-	857	O
also	-	861	O
cause	-	866	O
seizures	-	872	B
.	-	880	O

Didanosine	11573852	882	O
also	-	893	O
has	-	898	O
a	-	902	O
potential	-	904	O
for	-	914	O
inducing	-	918	O
seizures	-	927	B
.	-	935	O

However	11573852	937	O
,	-	944	O
these	-	946	O
other	-	952	O
potential	-	958	O
causes	-	968	O
of	-	975	O
seizure	-	978	B
were	-	986	O
ruled	-	991	O
out	-	997	O
.	-	1000	O

The	11573852	1002	O
time	-	1006	O
course	-	1011	O
of	-	1018	O
events	-	1021	O
suggested	-	1028	O
that	-	1038	O
amphotericin	-	1043	O
B	-	1056	O
was	-	1058	O
the	-	1062	O
cause	-	1066	O
of	-	1072	O
the	-	1075	O
seizures	-	1079	B
in	-	1088	O
this	-	1091	O
AIDS	-	1096	B
patient	-	1101	O
.	-	1108	O

CONCLUSIONS	11573852	1110	O
:	-	1121	O

Amphotericin	11573852	1123	O
B	-	1136	O
seems	-	1138	O
to	-	1144	O
be	-	1147	O
the	-	1150	O
probable	-	1154	O
cause	-	1163	O
of	-	1169	O
the	-	1172	O
seizures	-	1176	B
.	-	1184	O

To	11573852	1186	O
date	-	1189	O
,	-	1193	O
only	-	1195	O
three	-	1200	O
cases	-	1206	O
of	-	1212	O
seizures	-	1215	B
associated	-	1224	O
with	-	1235	O
amphotericin	-	1240	O
B	-	1253	O
have	-	1255	O
been	-	1260	O
reported	-	1265	O
in	-	1274	O
the	-	1277	O
literature	-	1281	O
,	-	1291	O
but	-	1293	O
healthcare	-	1297	O
providers	-	1308	O
should	-	1318	O
be	-	1325	O
aware	-	1328	O
of	-	1334	O
the	-	1337	O
potential	-	1341	O
for	-	1351	O
this	-	1355	O
rare	-	1360	O
adverse	-	1365	O
effect	-	1373	O
.	-	1379	O

Therapeutic	9875685	0	O
drug	-	12	O
monitoring	-	17	O
of	-	28	O
tobramycin	-	31	O
:	-	41	O
once	-	43	O
-	-	47	O
daily	-	48	O
versus	-	54	O
twice	-	61	O
-	-	66	O
daily	-	67	O
dosage	-	73	O
schedules	-	80	O
.	-	89	O

OBJECTIVE	9875685	91	O
:	-	100	O
To	-	102	O
evaluate	-	105	O
the	-	114	O
effect	-	118	O
of	-	125	O
dosage	-	128	O
regimen	-	135	O
(	-	143	O
once	-	144	O
-	-	148	O
daily	-	149	O
vs	-	155	O
.	-	157	O
twice	-	159	O
-	-	164	O
daily	-	165	O
)	-	170	O
of	-	172	O
tobramicyn	-	175	O
on	-	186	O
steady	-	189	O
-	-	195	O
state	-	196	O
serum	-	202	O
concentrations	-	208	O
and	-	223	O
toxicity	-	227	B
.	-	235	O

MATERIALS	9875685	237	O
AND	-	247	O
METHODS	-	251	O
:	-	258	O

Patients	9875685	260	O
undergoing	-	269	O
treatment	-	280	O
with	-	290	O
i	-	295	O
.	-	296	O
v	-	297	O
.	-	298	O

tobramycin	9875685	300	O
(	-	311	O
4	-	312	O
mg	-	314	O
/	-	316	O
kg	-	317	O
/	-	319	O
day	-	320	O
)	-	323	O
were	-	325	O
randomised	-	330	O
to	-	341	O
two	-	344	O
groups	-	348	O
.	-	354	O

Group	9875685	356	O
OD	-	362	O
(	-	365	O
n	-	366	O
=	-	368	O
22	-	370	O
)	-	372	O
received	-	374	O
a	-	383	O
once	-	385	O
-	-	389	O
daily	-	390	O
dose	-	396	O
of	-	401	O
tobramycin	-	404	O
and	-	415	O
group	-	419	O
TD	-	425	O
(	-	428	O
n	-	429	O
=	-	431	O
21	-	433	O
)	-	435	O
received	-	437	O
the	-	446	O
same	-	450	O
dose	-	455	O
divided	-	460	O
into	-	468	O
two	-	473	O
doses	-	477	O
daily	-	483	O
.	-	488	O

Tobramycin	9875685	490	O
serum	-	501	O
concentrations	-	507	O
(	-	522	O
peak	-	523	O
and	-	528	O
trough	-	532	O
)	-	538	O
were	-	540	O
measured	-	545	O
by	-	554	O
enzyme	-	557	O
multiplied	-	564	O
immunoassay	-	575	O
.	-	586	O

The	9875685	588	O
renal	-	592	O
and	-	598	O
auditory	-	602	O
functions	-	611	O
of	-	621	O
the	-	624	O
patients	-	628	O
were	-	637	O
monitored	-	642	O
before	-	652	O
